rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
10,JPN,R4,JUMP,win,7,3,JPN_vs_POL,3
11,POL,R4,JUMP,loss,7,4,JPN_vs_POL,3
12,JPN,R5,JUMP,loss,8,4,JPN_vs_POL,3
13,POL,R5,JUMP,loss,8,5,JPN_vs_POL,3
14,JPN,R6,HYBRID,loss,9,5,JPN_vs_POL,3
15,JPN,R6,FLOAT,win,10,5,JPN_vs_POL,3
16,POL,R6,JUMP,loss,10,6,JPN_vs_POL,3
17,JPN,R1,FLOAT,loss,11,6,JPN_vs_POL,3
18,JPN,R1,FLOAT,win,12,6,JPN_vs_POL,3
19,POL,R1,FLOAT,loss,12,7,JPN_vs_POL,3
20,JPN,R2,JUMP,loss,13,7,JPN_vs_POL,3
21,POL,R2,JUMP,loss,13,8,JPN_vs_POL,3
22,POL,R3,JUMP,win,13,9,JPN_vs_POL,3
23,JPN,R3,JUMP,loss,14,9,JPN_vs_POL,3
24,POL,R3,FLOAT,loss,14,10,JPN_vs_POL,3
25,JPN,R4,JUMP,loss,15,10,JPN_vs_POL,3
1,POL,R1,FLOAT,loss,0,1,JPN_vs_POL,4
2,JPN,R2,JUMP,loss,1,1,JPN_vs_POL,4
3,POL,R2,JUMP,loss,1,2,JPN_vs_POL,4
4,POL,R3,JUMP,win,1,3,JPN_vs_POL,4
5,POL,R3,JUMP,win,1,4,JPN_vs_POL,4
6,JPN,R3,JUMP,loss,2,4,JPN_vs_POL,4
7,POL,R3,FLOAT,loss,2,5,JPN_vs_POL,4
8,JPN,R4,JUMP,loss,3,5,JPN_vs_POL,4
9,POL,R4,JUMP,loss,3,6,JPN_vs_POL,4
10,JPN,R5,JUMP,loss,4,6,JPN_vs_POL,4
11,POL,R5,JUMP,loss,4,7,JPN_vs_POL,4
12,JPN,R6,HYBRID,loss,5,7,JPN_vs_POL,4
13,JPN,R6,JUMP,win,6,7,JPN_vs_POL,4
14,JPN,R6,JUMP,win,7,7,JPN_vs_POL,4
15,JPN,R6,FLOAT,win,8,7,JPN_vs_POL,4
16,POL,R6,FLOAT,loss,8,8,JPN_vs_POL,4
17,POL,R1,HYBRID,win,8,9,JPN_vs_POL,4
18,POL,R1,FLOAT,win,8,10,JPN_vs_POL,4
19,JPN,R1,HYBRID,loss,9,10,JPN_vs_POL,4
20,POL,R1,FLOAT,loss,9,11,JPN_vs_POL,4
21,POL,R2,JUMP,win,9,12,JPN_vs_POL,4
22,JPN,R2,JUMP,loss,10,12,JPN_vs_POL,4
23,JPN,R2,JUMP,win,11,12,JPN_vs_POL,4
24,POL,R2,JUMP,loss,11,13,JPN_vs_POL,4
25,POL,R3,JUMP,win,11,14,JPN_vs_POL,4
26,POL,R3,JUMP,win,11,15,JPN_vs_POL,4
1,JPN,R1,FLOAT,win,1,0,JPN_vs_POL,5
2,JPN,R1,FLOAT,win,2,0,JPN_vs_POL,5
3,POL,R1,FLOAT,loss,2,1,JPN_vs_POL,5
4,JPN,R2,JUMP,loss,3,1,JPN_vs_POL,5
5,JPN,R2,JUMP,win,4,1,JPN_vs_POL,5
6,JPN,R2,JUMP,win,5,1,JPN_vs_POL,5
7,POL,R2,JUMP,loss,5,2,JPN_vs_POL,5
8,POL,R3,JUMP,win,5,3,JPN_vs_POL,5
9,JPN,R3,JUMP,loss,6,3,JPN_vs_POL,5
10,POL,R3,FLOAT,loss,6,4,JPN_vs_POL,5
11,JPN,R4,JUMP,loss,7,4,JPN_vs_POL,5
12,POL,R4,JUMP,loss,7,5,JPN_vs_POL,5
13,JPN,R5,JUMP,loss,8,5,JPN_vs_POL,5
14,JPN,R5,JUMP,win,9,5,JPN_vs_POL,5
15,JPN,R5,HYBRID,win,10,5,JPN_vs_POL,5
16,POL,R5,JUMP,loss,10,6,JPN_vs_POL,5
17,JPN,R6,JUMP,loss,11,6,JPN_vs_POL,5
18,POL,R6,JUMP,loss,11,7,JPN_vs_POL,5
19,JPN,R1,FLOAT,loss,12,7,JPN_vs_POL,5
20,POL,R1,FLOAT,loss,12,8,JPN_vs_POL,5
21,JPN,R2,FLOAT,loss,13,8,JPN_vs_POL,5
22,POL,R2,JUMP,loss,13,9,JPN_vs_POL,5
23,POL,R3,JUMP,win,13,10,JPN_vs_POL,5
24,POL,R3,JUMP,win,13,11,JPN_vs_POL,5
25,JPN,R3,JUMP,loss,14,11,JPN_vs_POL,5
26,JPN,R3,FLOAT,win,15,11,JPN_vs_POL,5
1,SLO,R1,FLOAT,loss,0,1,JPN_vs_SLO,1
2,JPN,R2,JUMP,loss,1,1,JPN_vs_SLO,1
3,SLO,R2,JUMP,loss,1,2,JPN_vs_SLO,1
4,JPN,R3,FLOAT,loss,2,2,JPN_vs_SLO,1
5,JPN,R3,FLOAT,win,3,2,JPN_vs_SLO,1
6,JPN,R3,FLOAT,win,4,2,JPN_vs_SLO,1
7,SLO,R3,FLOAT,loss,4,3,JPN_vs_SLO,1
8,JPN,R4,JUMP,loss,5,3,JPN_vs_SLO,1
9,SLO,R4,JUMP,loss,5,4,JPN_vs_SLO,1
10,JPN,R5,JUMP,loss,6,4,JPN_vs_SLO,1
11,SLO,R5,JUMP,loss,6,5,JPN_vs_SLO,1
12,SLO,R6,JUMP,win,6,6,JPN_vs_SLO,1
13,SLO,R6,HYBRID,win,6,7,JPN_vs_SLO,1
14,JPN,R6,JUMP,loss,7,7,JPN_vs_SLO,1
15,JPN,R6,JUMP,win,8,7,JPN_vs_SLO,1
16,JPN,R6,JUMP,win,9,7,JPN_vs_SLO,1
17,JPN,R6,FLOAT,win,10,7,JPN_vs_SLO,1
18,SLO,R6,JUMP,loss,10,8,JPN_vs_SLO,1
19,SLO,R1,FLOAT,win,10,9,JPN_vs_SLO,1
20,JPN,R1,JUMP,loss,11,9,JPN_vs_SLO,1
21,SLO,R1,JUMP,loss,11,10,JPN_vs_SLO,1
22,JPN,R2,JUMP,loss,12,10,JPN_vs_SLO,1
23,SLO,R2,JUMP,loss,12,11,JPN_vs_SLO,1
24,JPN,R3,FLOAT,loss,13,11,JPN_vs_SLO,1
25,SLO,R3,FLOAT,loss,13,12,JPN_vs_SLO,1
26,JPN,R4,JUMP,loss,14,12,JPN_vs_SLO,1
27,SLO,R4,JUMP,loss,14,13,JPN_vs_SLO,1
28,SLO,R5,JUMP,win,14,14,JPN_vs_SLO,1
29,JPN,R5,JUMP,loss,15,14,JPN_vs_SLO,1
30,SLO,R5,JUMP,loss,15,15,JPN_vs_SLO,1
31,JPN,R6,JUMP,loss,16,15,JPN_vs_SLO,1
32,JPN,R6,JUMP,win,17,15,JPN_vs_SLO,1
1,SLO,R1,FLOAT,loss,0,1,JPN_vs_SLO,2
2,JPN,R2,JUMP,loss,1,1,JPN_vs_SLO,2
3,SLO,R2,JUMP,loss,1,2,JPN_vs_SLO,2
4,JPN,R3,FLOAT,loss,2,2,JPN_vs_SLO,2
5,SLO,R3,FLOAT,loss,2,3,JPN_vs_SLO,2
6,SLO,R4,JUMP,win,2,4,JPN_vs_SLO,2
7,JPN,R4,JUMP,loss,3,4,JPN_vs_SLO,2
8,JPN,R4,JUMP,win,4,4,JPN_vs_SLO,2
9,SLO,R4,JUMP,loss,4,5,JPN_vs_SLO,2
10,SLO,R5,JUMP,win,4,6,JPN_vs_SLO,2
11,SLO,R5,JUMP,win,4,7,JPN_vs_SLO,2
12,SLO,R5,JUMP,win,4,8,JPN_vs_SLO,2
13,SLO,R5,JUMP,win,4,9,JPN_vs_SLO,2
14,JPN,R5,JUMP,loss,5,9,JPN_vs_SLO,2
15,SLO,R5,JUMP,loss,5,10,JPN_vs_SLO,2
16,SLO,R6,HYBRID,win,5,11,JPN_vs_SLO,2
17,JPN,R6,JUMP,loss,6,11,JPN_vs_SLO,2
18,SLO,R6,FLOAT,loss,6,12,JPN_vs_SLO,2
19,JPN,R1,JUMP,loss,7,12,JPN_vs_SLO,2
20,SLO,R1,FLOAT,loss,7,13,JPN_vs_SLO,2
21,JPN,R2,JUMP,loss,8,13,JPN_vs_SLO,2
22,JPN,R2,JUMP,win,9,13,JPN_vs_SLO,2
23,SLO,R2,HYBRID,loss,9,14,JPN_vs_SLO,2
24,JPN,R3,JUMP,loss,10,14,JPN_vs_SLO,2
25,JPN,R3,FLOAT,win,11,14,JPN_vs_SLO,2
26,SLO,R3,FLOAT,loss,11,15,JPN_vs_SLO,2
1,SLO,R1,FLOAT,loss,0,1,JPN_vs_SLO,3
2,JPN,R2,JUMP,loss,1,1,JPN_vs_SLO,3
3,SLO,R2,JUMP,loss,1,2,JPN_vs_SLO,3
4,JPN,R3,FLOAT,loss,2,2,JPN_vs_SLO,3
5,SLO,R3,FLOAT,loss,2,3,JPN_vs_SLO,3
6,JPN,R4,JUMP,loss,3,3,JPN_vs_SLO,3
7,JPN,R4,JUMP,win,4,3,JPN_vs_SLO,3
8,SLO,R4,JUMP,loss,4,4,JPN_vs_SLO,3
9,JPN,R5,JUMP,loss,5,4,JPN_vs_SLO,3
10,SLO,R5,JUMP,loss,5,5,JPN_vs_SLO,3
11,SLO,R6,HYBRID,win,5,6,JPN_vs_SLO,3
12,SLO,R6,JUMP,win,5,7,JPN_vs_SLO,3
13,SLO,R6,HYBRID,win,5,8,JPN_vs_SLO,3
14,SLO,R6,JUMP,win,5,9,JPN_vs_SLO,3
15,JPN,R6,JUMP,loss,6,9,JPN_vs_SLO,3
16,SLO,R6,FLOAT,loss,6,10,JPN_vs_SLO,3
17,SLO,R1,JUMP,win,6,11,JPN_vs_SLO,3
18,JPN,R1,JUMP,loss,7,11,JPN_vs_SLO,3
19,SLO,R1,FLOAT,loss,7,12,JPN_vs_SLO,3
20,SLO,R2,JUMP,win,7,13,JPN_vs_SLO,3
21,SLO,R2,JUMP,win,7,14,JPN_vs_SLO,3
22,SLO,R2,JUMP,win,7,15,JPN_vs_SLO,3
1,JPN,R1,FLOAT,win,1,0,JPN_vs_SLO,4
2,SLO,R1,JUMP,loss,1,1,JPN_vs_SLO,4
3,JPN,R2,JUMP,loss,2,1,JPN_vs_SLO,4
4,SLO,R2,JUMP,loss,2,2,JPN_vs_SLO,4
5,JPN,R3,JUMP,loss,3,2,JPN_vs_SLO,4
6,SLO,R3,FLOAT,loss,3,3,JPN_vs_SLO,4
7,JPN,R4,JUMP,loss,4,3,JPN_vs_SLO,4
8,SLO,R4,JUMP,loss,4,4,JPN_vs_SLO,4
9,JPN,R5,JUMP,loss,5,4,JPN_vs_SLO,4
10,SLO,R5,JUMP,loss,5,5,JPN_vs_SLO,4
11,SLO,R6,JUMP,win,5,6,JPN_vs_SLO,4
12,JPN,R6,HYBRID,loss,6,6,JPN_vs_SLO,4
13,SLO,R6,FLOAT,loss,6,7,JPN_vs_SLO,4
14,JPN,R1,FLOAT,loss,7,7,JPN_vs_SLO,4
15,SLO,R1,FLOAT,loss,7,8,JPN_vs_SLO,4
16,JPN,R2,JUMP,loss,8,8,JPN_vs_SLO,4
17,JPN,R2,JUMP,win,9,8,JPN_vs_SLO,4
18,JPN,R2,JUMP,win,10,8,JPN_vs_SLO,4
19,JPN,R2,JUMP,win,11,8,JPN_vs_SLO,4
20,SLO,R2,JUMP,loss,11,9,JPN_vs_SLO,4
21,SLO,R3,FLOAT,win,11,10,JPN_vs_SLO,4
22,SLO,R3,FLOAT,win,11,11,JPN_vs_SLO,4
23,JPN,R3,FLOAT,loss,12,11,JPN_vs_SLO,4
24,JPN,R3,JUMP,win,13,11,JPN_vs_SLO,4
25,SLO,R3,JUMP,loss,13,12,JPN_vs_SLO,4
26,JPN,R4,JUMP,loss,14,12,JPN_vs_SLO,4
27,SLO,R4,JUMP,loss,14,13,JPN_vs_SLO,4
28,JPN,R5,JUMP,loss,15,13,JPN_vs_SLO,4
1,JPN,R1,FLOAT,win,1,0,JPN_vs_SLO,5
2,SLO,R1,FLOAT,loss,1,1,JPN_vs_SLO,5
3,SLO,R2,JUMP,win,1,2,JPN_vs_SLO,5
4,SLO,R2,JUMP,win,1,3,JPN_vs_SLO,5
5,SLO,R2,JUMP,win,1,4,JPN_vs_SLO,5
6,JPN,R2,JUMP,loss,2,4,JPN_vs_SLO,5
7,SLO,R2,JUMP,loss,2,5,JPN_vs_SLO,5
8,JPN,R3,JUMP,loss,3,5,JPN_vs_SLO,5
9,SLO,R3,FLOAT,loss,3,6,JPN_vs_SLO,5
10,JPN,R4,JUMP,loss,4,6,JPN_vs_SLO,5
11,SLO,R4,JUMP,loss,4,7,JPN_vs_SLO,5
12,JPN,R5,JUMP,loss,5,7,JPN_vs_SLO,5
13,SLO,R5,JUMP,loss,5,8,JPN_vs_SLO,5
14,SLO,R6,JUMP,win,5,9,JPN_vs_SLO,5
15,SLO,R6,JUMP,win,5,10,JPN_vs_SLO,5
16,JPN,R6,JUMP,loss,6,10,JPN_vs_SLO,5
17,SLO,R6,FLOAT,loss,6,11,JPN_vs_SLO,5
18,SLO,R1,JUMP,win,6,12,JPN_vs_SLO,5
19,JPN,R1,JUMP,loss,7,12,JPN_vs_SLO,5
20,SLO,R1,HYBRID,loss,7,13,JPN_vs_SLO,5
21,JPN,R2,JUMP,loss,8,13,JPN_vs_SLO,5
22,SLO,R2,JUMP,loss,8,14,JPN_vs_SLO,5
23,JPN,R3,FLOAT,loss,9,14,JPN_vs_SLO,5
24,JPN,R3,FLOAT,win,10,14,JPN_vs_SLO,5
25,SLO,R3,FLOAT,loss,10,15,JPN_vs_SLO,5
1,USA,R1,FLOAT,loss,0,1,JPN_vs_USA,1
2,JPN,R2,JUMP,loss,1,1,JPN_vs_USA,1
3,USA,R2,JUMP,loss,1,2,JPN_vs_USA,1
4,JPN,R3,FLOAT,loss,2,2,JPN_vs_USA,1
5,USA,R3,FLOAT,loss,2,3,JPN_vs_USA,1
6,JPN,R4,JUMP,loss,3,3,JPN_vs_USA,1
7,USA,R4,JUMP,loss,3,4,JPN_vs_USA,1
8,JPN,R5,JUMP,loss,4,4,JPN_vs_USA,1
9,JPN,R5,JUMP,win,5,4,JPN_vs_USA,1
10,JPN,R5,JUMP,win,6,4,JPN_vs_USA,1
11,USA,R5,HYBRID,loss,6,5,JPN_vs_USA,1
12,USA,R6,JUMP,win,6,6,JPN_vs_USA,1
13,JPN,R6,HYBRID,loss,7,6,JPN_vs_USA,1
14,USA,R6,FLOAT,loss,7,7,JPN_vs_USA,1
15,USA,R1,FLOAT,win,7,8,JPN_vs_USA,1
16,JPN,R1,FLOAT,loss,8,8,JPN_vs_USA,1
17,USA,R1,FLOAT,loss,8,9,JPN_vs_USA,1
18,USA,R2,JUMP,win,8,10,JPN_vs_USA,1
19,JPN,R2,HYBRID,loss,9,10,JPN_vs_USA,1
20,USA,R2,JUMP,loss,9,11,JPN_vs_USA,1
21,JPN,R3,JUMP,loss,10,11,JPN_vs_USA,1
22,USA,R3,FLOAT,loss,10,12,JPN_vs_USA,1
23,JPN,R4,JUMP,loss,11,12,JPN_vs_USA,1
24,USA,R4,JUMP,loss,11,13,JPN_vs_USA,1
25,USA,R5,JUMP,win,11,14,JPN_vs_USA,1
26,JPN,R5,JUMP,loss,12,14,JPN_vs_USA,1
27,USA,R5,JUMP,loss,12,15,JPN_vs_USA,1
1,USA,R1,FLOAT,loss,0,1,JPN_vs_USA,2
2,JPN,R2,JUMP,loss,1,1,JPN_vs_USA,2
3,USA,R2,JUMP,loss,1,2,JPN_vs_USA,2
4,JPN,R3,FLOAT,loss,2,2,JPN_vs_USA,2
5,USA,R3,FLOAT,loss,2,3,JPN_vs_USA,2
6,JPN,R4,JUMP,loss,3,3,JPN_vs_USA,2
7,JPN,R4,JUMP,win,4,3,JPN_vs_USA,2
8,USA,R4,JUMP,loss,4,4,JPN_vs_USA,2
9,JPN,R5,JUMP,loss,5,4,JPN_vs_USA,2
10,USA,R5,HYBRID,loss,5,5,JPN_vs_USA,2
11,JPN,R6,JUMP,loss,6,5,JPN_vs_USA,2
12,USA,R6,FLOAT,loss,6,6,JPN_vs_USA,2
13,JPN,R1,JUMP,loss,7,6,JPN_vs_USA,2
14,USA,R1,HYBRID,loss,7,7,JPN_vs_USA,2
15,JPN,R2,JUMP,loss,8,7,JPN_vs_USA,2
16,USA,R2,JUMP,loss,8,8,JPN_vs_USA,2
17,JPN,R3,JUMP,loss,9,8,JPN_vs_USA,2
18,USA,R3,FLOAT,loss,9,9,JPN_vs_USA,2
19,JPN,R4,JUMP,loss,10,9,JPN_vs_USA,2
20,USA,R4,JUMP,loss,10,10,JPN_vs_USA,2
21,USA,R5,JUMP,win,10,11,JPN_vs_USA,2
22,USA,R5,JUMP,win,10,12,JPN_vs_USA,2
23,JPN,R5,JUMP,loss,11,12,JPN_vs_USA,2
24,USA,R5,JUMP,loss,11,13,JPN_vs_USA,2
25,JPN,R6,JUMP,loss,12,13,JPN_vs_USA,2
26,USA,R6,FLOAT,loss,12,14,JPN_vs_USA,2
27,USA,R1,FLOAT,win,12,15,JPN_vs_USA,2
1,JPN,R1,JUMP,win,1,0,JPN_vs_USA,3
2,JPN,R1,FLOAT,win,2,0,JPN_vs_USA,3
3,USA,R1,HYBRID,loss,2,1,JPN_vs_USA,3
4,JPN,R2,HYBRID,loss,3,1,JPN_vs_USA,3
5,USA,R2,JUMP,loss,3,2,JPN_vs_USA,3
6,USA,R3,FLOAT,win,3,3,JPN_vs_USA,3
7,JPN,R3,JUMP,loss,4,3,JPN_vs_USA,3
8,JPN,R3,FLOAT,win,5,3,JPN_vs_USA,3
9,JPN,R3,FLOAT,win,6,3,JPN_vs_USA,3
10,JPN,R3,FLOAT,win,7,3,JPN_vs_USA,3
11,USA,R3,FLOAT,loss,7,4,JPN_vs_USA,3
12,USA,R4,JUMP,win,7,5,JPN_vs_USA,3
13,JPN,R4,JUMP,loss,8,5,JPN_vs_USA,3
14,USA,R4,JUMP,loss,8,6,JPN_vs_USA,3
15,JPN,R5,JUMP,loss,9,6,JPN_vs_USA,3
16,USA,R5,JUMP,loss,9,7,JPN_vs_USA,3
17,JPN,R6,JUMP,loss,10,7,JPN_vs_USA,3
18,USA,R6,FLOAT,loss,10,8,JPN_vs_USA,3
19,JPN,R1,JUMP,loss,11,8,JPN_vs_USA,3
20,USA,R1,FLOAT,loss,11,9,JPN_vs_USA,3
21,JPN,R2,JUMP,loss,12,9,JPN_vs_USA,3
22,USA,R2,JUMP,loss,12,10,JPN_vs_USA,3
23,USA,R3,JUMP,win,12,11,JPN_vs_USA,3
24,JPN,R3,FLOAT,loss,13,11,JPN_vs_USA,3
25,USA,R3,FLOAT,loss,13,12,JPN_vs_USA,3
26,JPN,R4,JUMP,loss,14,12,JPN_vs_USA,3
27,JPN,R4,JUMP,win,15,12,JPN_vs_USA,3
1,USA,R1,FLOAT,loss,0,1,JPN_vs_USA,4
2,JPN,R2,JUMP,loss,1,1,JPN_vs_USA,4
3,USA,R2,JUMP,loss,1,2,JPN_vs_USA,4
4,JPN,R3,JUMP,loss,2,2,JPN_vs_USA,4
5,USA,R3,FLOAT,loss,2,3,JPN_vs_USA,4
6,JPN,R4,JUMP,loss,3,3,JPN_vs_USA,4
7,JPN,R4,JUMP,win,4,3,JPN_vs_USA,4
8,USA,R4,JUMP,loss,4,4,JPN_vs_USA,4
9,JPN,R5,JUMP,loss,5,4,JPN_vs_USA,4
10,USA,R5,JUMP,loss,5,5,JPN_vs_USA,4
11,JPN,R6,JUMP,loss,6,5,JPN_vs_USA,4
12,USA,R6,JUMP,loss,6,6,JPN_vs_USA,4
13,JPN,R1,FLOAT,loss,7,6,JPN_vs_USA,4
14,USA,R1,FLOAT,loss,7,7,JPN_vs_USA,4
15,JPN,R2,JUMP,loss,8,7,JPN_vs_USA,4
16,USA,R2,JUMP,loss,8,8,JPN_vs_USA,4
17,JPN,R3,JUMP,loss,9,8,JPN_vs_USA,4
18,JPN,R3,FLOAT,win,10,8,JPN_vs_USA,4
19,USA,R3,FLOAT,loss,10,9,JPN_vs_USA,4
20,JPN,R4,JUMP,loss,11,9,JPN_vs_USA,4
21,USA,R4,JUMP,loss,11,10,JPN_vs_USA,4
22,JPN,R5,JUMP,loss,12,10,JPN_vs_USA,4
23,USA,R5,HYBRID,loss,12,11,JPN_vs_USA,4
24,JPN,R6,JUMP,loss,13,11,JPN_vs_USA,4
25,USA,R6,JUMP,loss,13,12,JPN_vs_USA,4
26,USA,R1,FLOAT,win,13,13,JPN_vs_USA,4
27,JPN,R1,FLOAT,loss,14,13,JPN_vs_USA,4
28,JPN,R1,FLOAT,win,15,13,JPN_vs_USA,4
1,USA,R1,JUMP,loss,0,1,JPN_vs_USA,5
2,JPN,R2,JUMP,loss,1,1,JPN_vs_USA,5
3,USA,R2,JUMP,loss,1,2,JPN_vs_USA,5
4,USA,R3,FLOAT,win,1,3,JPN_vs_USA,5
5,JPN,R3,JUMP,loss,2,3,JPN_vs_USA,5
6,JPN,R3,JUMP,win,3,3,JPN_vs_USA,5
7,USA,R3,JUMP,loss,3,4,JPN_vs_USA,5
8,JPN,R4,JUMP,loss,4,4,JPN_vs_USA,5
9,USA,R4,JUMP,loss,4,5,JPN_vs_USA,5
10,JPN,R5,JUMP,loss,5,5,JPN_vs_USA,5
11,USA,R5,JUMP,loss,5,6,JPN_vs_USA,5
12,JPN,R6,JUMP,loss,6,6,JPN_vs_USA,5
13,JPN,R6,JUMP,win,7,6,JPN_vs_USA,5
14,USA,R6,JUMP,loss,7,7,JPN_vs_USA,5
15,USA,R1,FLOAT,win,7,8,JPN_vs_USA,5
16,USA,R1,JUMP,win,7,9,JPN_vs_USA,5
17,JPN,R1,JUMP,loss,8,9,JPN_vs_USA,5
18,USA,R1,HYBRID,loss,8,10,JPN_vs_USA,5
19,USA,R2,JUMP,win,8,11,JPN_vs_USA,5
20,JPN,R2,HYBRID,loss,9,11,JPN_vs_USA,5
21,USA,R2,JUMP,loss,9,12,JPN_vs_USA,5
22,JPN,R3,FLOAT,loss,10,12,JPN_vs_USA,5
23,USA,R3,FLOAT,loss,10,13,JPN_vs_USA,5
24,USA,R4,JUMP,win,10,14,JPN_vs_USA,5
25,JPN,R4,JUMP,loss,11,14,JPN_vs_USA,5
26,USA,R4,JUMP,loss,11,15,JPN_vs_USA,5
1,SLO,R1,HYBRID,loss,0,1,POL_vs_SLO,1
2,POL,R2,JUMP,loss,1,1,POL_vs_SLO,1
3,POL,R2,JUMP,win,2,1,POL_vs_SLO,1
4,SLO,R2,JUMP,loss,2,2,POL_vs_SLO,1
5,SLO,R3,FLOAT,win,2,3,POL_vs_SLO,1
6,SLO,R3,FLOAT,win,2,4,POL_vs_SLO,1
7,SLO,R3,JUMP,win,2,5,POL_vs_SLO,1
8,POL,R3,FLOAT,loss,3,5,POL_vs_SLO,1
9,POL,R3,JUMP,win,4,5,POL_vs_SLO,1
10,SLO,R3,JUMP,loss,4,6,POL_vs_SLO,1
11,POL,R4,JUMP,loss,5,6,POL_vs_SLO,1
12,SLO,R4,JUMP,loss,5,7,POL_vs_SLO,1
13,POL,R5,JUMP,loss,6,7,POL_vs_SLO,1
14,SLO,R5,JUMP,loss,6,8,POL_vs_SLO,1
15,SLO,R6,JUMP,win,6,9,POL_vs_SLO,1
16,SLO,R6,JUMP,win,6,10,POL_vs_SLO,1
17,POL,R6,JUMP,loss,7,10,POL_vs_SLO,1
18,SLO,R6,JUMP,loss,7,11,POL_vs_SLO,1
19,SLO,R1,FLOAT,win,7,12,POL_vs_SLO,1
20,SLO,R1,JUMP,win,7,13,POL_vs_SLO,1
21,POL,R1,JUMP,loss,8,13,POL_vs_SLO,1
22,SLO,R1,JUMP,loss,8,14,POL_vs_SLO,1
23,POL,R2,JUMP,loss,9,14,POL_vs_SLO,1
24,SLO,R2,JUMP,loss,9,15,POL_vs_SLO,1
1,SLO,R1,HYBRID,loss,0,1,POL_vs_SLO,2
2,POL,R2,JUMP,loss,1,1,POL_vs_SLO,2
3,SLO,R2,JUMP,loss,1,2,POL_vs_SLO,2
4,SLO,R3,FLOAT,win,1,3,POL_vs_SLO,2
5,POL,R3,FLOAT,loss,2,3,POL_vs_SLO,2
6,SLO,R3,JUMP,loss,2,4,POL_vs_SLO,2
7,SLO,R4,JUMP,win,2,5,POL_vs_SLO,2
8,POL,R4,JUMP,loss,3,5,POL_vs_SLO,2
9,SLO,R4,JUMP,loss,3,6,POL_vs_SLO,2
10,POL,R5,JUMP,loss,4,6,POL_vs_SLO,2
11,POL,R5,JUMP,win,5,6,POL_vs_SLO,2
12,POL,R5,HYBRID,win,6,6,POL_vs_SLO,2
13,SLO,R5,JUMP,loss,6,7,POL_vs_SLO,2
14,POL,R6,HYBRID,loss,7,7,POL_vs_SLO,2
15,SLO,R6,HYBRID,loss,7,8,POL_vs_SLO,2
16,POL,R1,JUMP,loss,8,8,POL_vs_SLO,2
17,SLO,R1,FLOAT,loss,8,9,POL_vs_SLO,2
18,POL,R2,JUMP,loss,9,9,POL_vs_SLO,2
19,SLO,R2,JUMP,loss,9,10,POL_vs_SLO,2
20,POL,R3,FLOAT,loss,10,10,POL_vs_SLO,2
21,SLO,R3,JUMP,loss,10,11,POL_vs_SLO,2
22,SLO,R4,JUMP,win,10,12,POL_vs_SLO,2
23,POL,R4,JUMP,loss,11,12,POL_vs_SLO,2
24,SLO,R4,JUMP,loss,11,13,POL_vs_SLO,2
25,POL,R5,JUMP,loss,12,13,POL_vs_SLO,2
26,SLO,R5,JUMP,loss,12,14,POL_vs_SLO,2
27,SLO,R6,JUMP,win,12,15,POL_vs_SLO,2
1,SLO,R1,FLOAT,loss,0,1,POL_vs_SLO,3
2,POL,R2,JUMP,loss,1,1,POL_vs_SLO,3
3,SLO,R2,JUMP,loss,1,2,POL_vs_SLO,3
4,POL,R3,FLOAT,loss,2,2,POL_vs_SLO,3
5,SLO,R3,JUMP,loss,2,3,POL_vs_SLO,3
6,POL,R4,JUMP,loss,3,3,POL_vs_SLO,3
7,SLO,R4,JUMP,loss,3,4,POL_vs_SLO,3
8,POL,R5,JUMP,loss,4,4,POL_vs_SLO,3
9,SLO,R5,JUMP,loss,4,5,POL_vs_SLO,3
10,POL,R6,JUMP,loss,5,5,POL_vs_SLO,3
11,SLO,R6,HYBRID,loss,5,6,POL_vs_SLO,3
12,SLO,R1,JUMP,win,5,7,POL_vs_SLO,3
13,POL,R1,HYBRID,loss,6,7,POL_vs_SLO,3
14,SLO,R1,JUMP,loss,6,8,POL_vs_SLO,3
15,SLO,R2,JUMP,win,6,9,POL_vs_SLO,3
16,POL,R2,JUMP,loss,7,9,POL_vs_SLO,3
17,SLO,R2,JUMP,loss,7,10,POL_vs_SLO,3
18,SLO,R3,JUMP,win,7,11,POL_vs_SLO,3
19,SLO,R3,JUMP,win,7,12,POL_vs_SLO,3
20,POL,R3,FLOAT,loss,8,12,POL_vs_SLO,3
21,POL,R3,JUMP,win,9,12,POL_vs_SLO,3
22,SLO,R3,JUMP,loss,9,13,POL_vs_SLO,3
23,POL,R4,JUMP,loss,10,13,POL_vs_SLO,3
24,SLO,R4,JUMP,loss,10,14,POL_vs_SLO,3
25,POL,R5,JUMP,loss,11,14,POL_vs_SLO,3
26,POL,R5,JUMP,win,12,14,POL_vs_SLO,3
27,SLO,R5,JUMP,loss,12,15,POL_vs_SLO,3
1,SLO,R1,JUMP,loss,0,1,POL_vs_SLO,4
2,POL,R2,JUMP,loss,1,1,POL_vs_SLO,4
3,SLO,R2,HYBRID,loss,1,2,POL_vs_SLO,4
4,SLO,R3,JUMP,win,1,3,POL_vs_SLO,4
5,POL,R3,FLOAT,loss,2,3,POL_vs_SLO,4
6,SLO,R3,JUMP,loss,2,4,POL_vs_SLO,4
7,POL,R4,JUMP,loss,3,4,POL_vs_SLO,4
8,SLO,R4,JUMP,loss,3,5,POL_vs_SLO,4
